Group,Words
7597,adquietanciam acquietanciam adquietancia
7598,contenemento continemento
7599,mercandisa mercandisas
7600,discordauerint discordauerit
7601,consensisent consensiset
7602,fraudulentis fraudulentus
7603,marescalisfurlong marescalesfurlong
7604,roudestorne rodestorne
7605,egleskeinwer egleskeinwir
7606,excercetur excerceatur excercentur
7607,maidenston maideneston maidenstone
7608,facilitate facilitates facilitatem
7609,bernecestre bernecestr berncestre bernecestrie
7610,uendicauerint uendicauerant uendicauerit
7611,desiderabat desiderabit
7612,aluertonesir aluertonesira aluertonsir
7613,esetesford essetesford
7614,subiicientibus subicientibus
7615,gutemundham gutemundhaim
7616,obedientiarum obedientiarium
7617,pertractent pertractet
7618,deportetur deportentur
7619,disoluatur disoluantur
7620,senescente senescentem
7621,magnificare magnificate magnificari
7622,cistercien cisterciens
7623,procedenti procedentia procedentis
7624,negglexerit neglexerit negglexerint
7625,briclingeseia briclingeseie britlingeseia
7626,astrinximus astringimus
7627,impletionem inpletionem
7628,instaurandi instaurando
7629,colaudamus conlaudamus
7630,cognouerimus cognoueramus
7631,stradesete stradeshete
7632,conficiendas conficiendis
7633,conseruaturi conseruatur conseruatori
7634,prolixiori prolixioris
7635,complendorum conplendorum
7636,consignarunt consignarent
7637,cooperiendas cooperiendam cooperienda
7638,warantizent warantizant warantisent
7639,intromitatis intromitetis
7640,apendentia appendentia
7641,edificorum edificiorum
7642,pertitinentibus pertininentibus
7643,arciadiaconales arcidiaconales
7644,arcidicano arcidiacano
7645,beningewrd beningeword beningewrde
7646,edemaneshou edemanesho
7647,acusatione acusationem
7648,braciatricis braciatrices
7649,conualescentiam conualescentia conualescenciam
7650,herlaueston herlauestun
7651,interogationes interogatione interogationem
7652,asartationem asartatione
7653,deliberationis deliberationes delberationis
7654,beuerecotes beuercotes
7655,sterlingis esterlingis
7656,uentilabatur uentilabitur
7657,transmiserat transmiserit
7658,respicient respicienti
7659,conceptionem concestionem
7660,fauorabili fauorabilis
7661,conpositione compositione conpositionem
7662,contradicemus contradicimus
7663,susciperemus susciperemur
7664,irminglond hirminglond
7665,adquesierunt adquisierunt adquesiuerunt
7666,cukelesworde cukelesworte cukelesword
7667,kinsedelee kinsedeleie
7668,gilderstainflat gilderstanflat
7669,determinaretur determinarentur
7670,resumpserint presumpserint
7671,frideswitam frideswidam friteswitam
7672,terminantes terminante
7673,ramesberiam ramesberia remesberiam ramesburiam
7674,denardeston denardestun
7675,desponsato desponsatio
7676,subposuiset suposuiset subposuise subposuisem
7677,lancelinum lanscelinum
7678,manifestationem manifestatione
7679,pronuntiatione pronunciatione pronuntiationem pronuntiationi
7680,riualensis rieualensis riaualensis
7681,grantedene grantesdene
7682,specialisimo specialisima specialisimos specialisime
7683,distribuendarum distribuendorum
7684,disolutioni disolutionis disolutione
7685,inpetrabunt impetrabunt inpetrarunt
7686,conductione condictione conductiones conductionem
7687,ailwardeburi ailwardebur
7688,reformationi reformatione reformationis
7689,cotesforde costesforde
7690,tripartita tripartitas
7691,acquietentur adquietentur acquietetur
7692,trokemertun trokemerton
7693,pacationem placationem
7694,demandetur demandentur
7695,rutandekelde rotandekelde
7696,intromiserunt intromiserint
7697,ministrandos ministrando ministrandis ministrandas
7698,dunolmenses dunolmensis dunelmenses dunolmensem
7699,alegationi alegationis
7700,introducendo introducendos introducendi
7701,carectarum carectarium
7702,compescatur compescantur
7703,hangindelond hangindelonde hangindeland
7704,merefurlong berefurlong
7705,saresburienses saresburiensis salesburienses saresburiensem
7706,prebendati prebendatis
7707,seminauerant seminauerunt
7708,certificabit certificauit
7709,significabunt significarunt significabant
7710,inplacitauerunt inplacitauerint implacitauerunt
7711,excusauerunt excusauerint
7712,apropriatur apropriatum apropriantur apropriatus aproprietur
7713,difiniremus definiremus
7714,acquietaui acquietauit
7715,includatur includantur
7716,permansuris permansuri
7717,guarantizabunt garantizabunt uarantizabunt
7718,adquietauerit adquietauerat aquietauerit
7719,escambiata escambiatas
7720,casabuntur cassabuntur causabuntur
7721,denuntiauimus denunciauimus renuntiauimus
7722,renuntiauerint renuntiauerunt renuntiauerit denuntiauerint
7723,transmitent transmitente transmitens transmitant transmitet
7724,grutelington grutelinton grutelingtone
7725,protegendum protegendam
7726,negociationum negotiationum negociationem
7727,midilfurlong midelfurlong midulfurlong
7728,imprisonari imprisonati
7729,subterfugiat subterfugit
7730,consuetorum consultorum
7731,maidenestone maideneston maidenstone
7732,repromitant repromitent
7733,proficeretur proiiceretur profiteretur
7734,optineamus optinebamus
7735,proferendis proferendas proferendi
7736,aplicandarum aplicandorum
7737,warentizabit warantizabit garentizabit warentizauit
7738,upledecumbe upbledecumbe
7739,ministrationis aministrationis
7740,halingebir halingebiri
7741,eborascensi eboracensi
7742,uisitaturis uisitaturus uisitaturi uisitatoris
7743,statueritis statueretis statuerilis
7744,perquisierit perquisierint perquisierat
7745,interoganda interogando
7746,braciatoris braciatores braciatori braceatoris
7747,predestinauit predestinaui
7748,obseruationis obseruationes
7749,caueringewore caueringewor
7750,sualecliue suualecliue
7751,nuntiationem anuntiationem enuntiationem
7752,renunciantibus renuntiantibus
7753,sitlingdon scitlingdon
7754,bakkesmulne backesmulne
7755,reparabitur preparabitur separabitur
7756,huntidonie huntindonie
7757,trituranti triturantis
7758,hospitalagium hospitalarium
7759,westmorlande westmorlanda
7760,substituerint substituerit substituerunt substituerent
7761,decimauerint decimauerunt
7762,catesbrain catesbraing
7763,wignornensis wigornensis
7764,burewardescot burewardescote
7765,suspendetur suspendentur suspendatur
7766,arcideaconi arcidiaconi arcideacono arcideaconis
7767,perquirendum perquirendam
7768,cudelingtune dudelingtune
7769,asignabantur asignabuntur
7770,matrimonalium matrimonialium
7771,leisekedale leiesekedale
7772,combuserunt combusserunt conbuserunt combuxerunt
7773,lilingstan lilingestan lilingastan
7774,brauntestun brantestun
7775,interpretationis interpretationi interpretationes
7776,giselingham gyselingham giselingeham
7777,omundeswude omundeswde
7778,redelingefeud redelingefeld
7779,wiuerdestun wiuerdeston
7780,strongeforde strongeford
7781,spolatione spoliatione spolationem
7782,wardreslowe waldreslowe
7783,celebrauerunt celebrauerint
7784,preficientur preficietur preficiantur reficientur proficientur
7785,dominicali dominicalis
7786,staincroft staincrofte
7787,kinebautone kinebauton kinebantone
7788,lulingtone lutlingtone
7789,kauerswele kauereswele
7790,depascendam depascendum
7791,derewentewater derewentwater
7792,hereuerting hereuertinge
7793,pargamenario parcamenario pergamenario
7794,susceptorum susceptorem suscepturum
7795,construxistis construxisti
7796,osegateshag osegoteshag
7797,indigentiis indigentias
7798,deliberatorias deliberatoriis deliberatoris
7799,participent participant
7800,burwardescote burewardescote
7801,proprietariis proprietarii proprietarius proprietarios
7802,sutelmgham soutelmgham
7803,hermodeswort harmodeswort
7804,colingbourn colingburn
7805,heselartona heselarton heslartona
7806,acquietarent acquietaret acquitarent
7807,competituram competituras competitura
7808,iregularitatis iregularitates regularitatis
7809,dukelintona dukelintone
7810,detinuerimus retinuerimus detinueramus
7811,aluredeston alureteston
7812,excolentium extolentium
7813,cadleshunt cadleshunte
7814,inteligenda inteligendo
7815,consentiunt consentiant consenciunt consentient
7816,malmesbure malmesburie
7817,inplacitauimus implacitauimus inplacitabimus
7818,ratificarent ratificarunt
7819,ratificabunt ratificarunt
7820,inuestigatione investigatione
7821,asignandarum asignandorum
7822,cristecirce cristescirce
7823,prosternent prosternet
7824,continebuntur continebantur
7825,manucapere manucaperet
7826,boleshouer boleshouers
7827,manuteneatur manuteneantur
7828,iremediabili irremediabili
7829,premonitione premunitione
7830,precidendis presidendis
7831,martirorum martiriorum
7832,demiceualier demiceualir demiceualer
7833,urgentisima urgentisimam
7834,maldesgraue maldisgraue
7835,reportaret reportarent
7836,longfurlong longefurlong
7837,prestemede prestesmede
7838,langefurlanges langfurlanges
7839,superhoneratione superoneratione
7840,determinauerunt determinauerint
7841,preiacente preiacentes
7842,ketelbereston ketelberston
7843,swinlinton swinlintona swinlington
7844,reparabant preparabant
7845,cordiwanarii cordewanarii
7846,saumplarier saunplarier samplarier saumplerier saumplarter
7847,comestionem comestione comestionum
7848,exsoluentes exoluentes
7849,agistamentum agistiamentum agistamentium
7850,blaketorne blakethorne
7851,picenecumb picenecumbe
7852,inpruwiamento impruwiamento
7853,exhibitionis exibitionis exhibitiones
7854,suposuisent suposuiset
7855,distritiones districtiones distritionem
7856,contigerat contigerant
7857,construentur conseruentur construetur construantur construuntur
7858,exceptionum exceptionem
7859,propositiones propositione
7860,protestate protestante protestatem
7861,procuraset procurasent
7862,ratificationem ratificatione
7863,faldingwrt faldingwort faldingwurt
7864,transmitantur transmitatur transmitentur
7865,postulanti postulantis
7866,ministretis ministratis ministreiis
7867,introduxerint introduxerunt
7868,articulatim particulatim
7869,exercentur exerceantur excercentur
7870,ministrabatur ministrabitur
7871,deruorgwile deruorguile
7872,dumkeldensi dunkeldensi
7873,manifestent manifestant
7874,prestitisti prestitistis
7875,includetur includentur
7876,deliberanda deliberandam deliberando deliberandas deliberandi
7877,consecuntur consequntur
7878,dunkeldens dunkeldensi
7879,introductum introductus
7880,uendendarum uendendorum
7881,wincestria wincestriam
7882,ecenewerebit etenewerebit
7883,irotulationem inrotulationem
7884,interpelando interpellando
7885,tinielside tinielsidel tinieleside
7886,wartcolman wartcoleman
7887,cauncefeld cauncefelde
7888,uniuersati uniuersatis
7889,ringeshale ringgeshale
7890,spridlingtona spridlington
7891,hameringham kameringham
7892,distractionis districtionis distructionis distractiones
7893,mundhamdene mundhamedene
7894,oficialitate oficialitater
7895,anacoritis anachoritis
7896,detrahatur detrahantur
7897,septingentarum septingentorum
7898,weremeremute weremermute
7899,cohabitationi cohabitatione cohabitationis
7900,inquietant inquietanti
7901,discedente discedentes discedentem
7902,incontinentiam incontinentia incontinenciam
7903,inbladatus inbladiatus
7904,nortumbrorum nortimbrorum
7905,introducent introducet
7906,quieteclamase quietuclamase quietclamase quietaclamase
7907,renunciandum denunciandum
7908,transcripsi transcripti transcripsit
7909,peruenitur perueniatur
7910,confirmatos confirmatas confirmatus confirmato confirmatis confirmator
7911,contrahantur contrahatur
7912,denuntientur denuntietur
7913,contrafecerit contrafecerint
7914,tesaurizare tesaurizate thesaurizare tesaurizari
7915,reparentur preparentur
7916,calumpniose calumpniase calumpniosa
7917,maturitate maturitatem
7918,partialiter parcialiter
7919,exheredatio exheredati
7920,mandauistis mandauisetis
7921,cordewaneria cordewanerio cordewanerii
7922,gratitudinem grauitudinem
7923,confirmatorias confirmatoriam confirmatoris confirmatoria
7924,interdictionis interdictioni
7925,impotentium impotentiam impetentium inpotentium
7926,proficiscantur proficiscatur proficiscuntur
7927,pronuntiet pronuntient
7928,arbitretur arbitrentur
7929,adhibueramus adhibuerimus
7930,supranotate supranotato
7931,horsleihopeburne horsleihopeburn
7932,distringitur distringatur distringetur
7933,prospexerit prospexerint
7934,adbaldeston edbaldeston ambaldeston
7935,placitarent placitaret
7936,ireparabilem ireparabile
7937,deseruituri deseruitur deseruituro deseruituris
7938,prosequendas prosequenda prosequendam prosequendos prosequendis
7939,bruninghil bruninghile
7940,deuastabant deuastabat
7941,comparuerit comparauerit
7942,pregrauati pregrauatis
7943,consolidationem consolidatione
7944,confugerunt confugerint
7945,quadragentesimo quadragintesimo
7946,wolauintone wolauinton
7947,foweleswike fowleswike
7948,pretermisis pretermisit pretermissis pretermisi
7949,reputabimus reputauimus reputabamus
7950,interiecta interiectam
7951,quiescerent quiesceret
7952,prouisionum prouisionem promisionum
7953,westerimeside westerimside
7954,augmentauerunt augmentauerant
7955,manifestandum manifestandam
7956,inhabitabunt inhabitabant inhabitarunt
7957,mandaretur mandarentur emandaretur
7958,ireparabiliter ireperabiliter inreparabiliter
7959,reparauerint preparauerint
7960,promulgandas promulganda
7961,distinguendi distinguenda distinguendo
7962,camerlencus camarlencus camberlencus
7963,ponderatione ponderationem
7964,confimatione confirmatione
7965,confidentia confidenti confidencia confidentiam
7966,ingrediamur ingrediatur ingrediemur
7967,prouintiali prouintialis prouinciali
7968,premonstratens premonstratensi premonstratense
7969,inplacitetur inplacitentur implacitetur
7970,subministratione subministrationem
7971,feodelitatem feodelitates feodalitatem
7972,karliolensem karleolensem
7973,receptaque preceptaque
7974,continuorum contiguorum
7975,presbiterales presbiteralis presbiteralem presbiterale
7976,subdiaconalem subdiaconales
7977,notificabit notificavit
7978,circumeuntibus circueuntibus
7979,perturbata perturbatam
7980,responsuro responsuros
7981,rescripsit prescripsit
7982,hesilertona heslertona
7983,resignandum designandum
7984,belicensem beliocensem
7985,englisestrete englisestret
7986,sequestrandi sequestranda
7987,impruwiamentum inpruwiamentum
7988,siningefeld suningefeld
7989,circumstantes circumstante circumastantes
7990,asentionem ascentionem
7991,rationabilium rationabilius rationabiliem
7992,precentoriam precentoria
7993,mancipamus emancipamus
7994,barnastapole barnastapolie
7995,santredone santresdone
7996,suplicasent suplicarent suplicaset suplicesent
7997,decantatione decantationem
7998,alioquocumque aliquocumque
7999,concordauit concordabit concordaui
8000,berndesleia bernesleia berdesleia berndeslei
8001,aggrauentur aggrauetur
8002,iminuuntur diminuuntur
8003,hikinggeham hikingeham
8004,prosequerentur prosequeretur
8005,quietancie aquietancie
8006,quieteclamancie quietaclamancie quieteclmancie
8007,deiectionem defectionem eiectionem
8008,pardonauerunt perdonauerunt
8009,permitentibus permittentibus
8010,perturbetis perturbatis perturberis
8011,hextilibir hextilisbir
8012,procuratorisque procuratoresque
8013,fideiusoria fideiusoris fideiusorio
8014,numeratione enumeratione numerationem
8015,decendebant defendebant decedebant
8016,signatarum asignatarum
8017,presentetis presentatis
8018,adiungenda adiungendam
8019,disensionibus disentionibus dimensionibus
8020,alienigenis alienigenas
8021,kibaldistrete kibaldestrete kibaldstrete
